month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
8/2025,DefiCreators,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"9,425.00",0.00,0.00,0.00,"9,425.00",0.00,0.00,0.00,0,0.00,14275
8/2025,masternl,Uganda,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14322
8/2025,Mertyoz,Colombia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14327
8/2025,basil-hannah,Slovenia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14345
8/2025,TUnion,Nepal,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10259
8/2025,melofx,United States,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10267
8/2025,joel,United Arab Emirates,0,0,0.00%,15,20,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10428
8/2025,DayTrading,Bangladesh,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14629
8/2025,Basilatwani,Greece,0,0,0.00%,2,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14637
8/2025,SanderOever,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-302,-302,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14689
8/2025,aff.bullwaves,Croatia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14692
8/2025,AlgoFx_Pro,Bangladesh,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14710
8/2025,guyads,Hungary,0,0,0.00%,3,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14971
8/2025,flexxtrades,United States,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15000
8/2025,dovyfx,Hungary,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18016
8/2025,Default Affiliate,Dominica,0,0,0.00%,0,0,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18031
8/2025,Mertyoz,"Moldova, Republic of",0,0,0.00%,4,4,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18033
8/2025,diamondfc1,Albania,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18367
8/2025,imran,Pakistan,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18376
8/2025,mvmarketing,Australia,0,0,0.00%,1,1,1,1,100.00%,1,0,500.00,0.00,500.00,500.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9091
8/2025,pavlosaff,Ireland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9272
8/2025,aff.bullwaves,Malaysia,0,0,0.00%,14,16,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,7684
8/2025,jonathanvareymitchell,Portugal,0,0,0.00%,4,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,7695
8/2025,dmorevshare,Thailand,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-2,300","-2,300",0.00,"3,102.2923",4.6300,"46,300.0000","-2,329.9400",-54.76,42.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0,0.00,6977
8/2025,tradingcentalfx,Denmark,0,0,0.00%,2,2,1,1,100.00%,1,1,"1,500.00",0.00,"1,500.00",500.00,"1,964.2195",10.8400,"108,400.0000","1,385.5300",2.14,700.00,700.00,0.00,0.00,0.00,0.00,700.00,700.00,0,0.00,6983
8/2025,Fredtrading,Latvia,0,0,0.00%,5,6,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6998
8/2025,fxnhsignals,Algeria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15895
8/2025,TUnion,Sweden,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15913
8/2025,Mertyoz,Swaziland,0,0,0.00%,2,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9280
8/2025,Default Affiliate,Albania,0,0,0.00%,0,0,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9282
8/2025,Basilatwani,Portugal,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9378
8/2025,theforexcomplex,Spain,0,0,0.00%,5,8,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9381
8/2025,junjix,"Taiwan, Province of China",0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9384
8/2025,LEANDRORODRIGUES,Brazil,0,0,0.00%,7,9,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9388
8/2025,aff.bullwaves,Iraq,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9394
8/2025,jonathanvareymitchell,Lao People&#39;s Democratic Republic,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8246
8/2025,Samwealth,Singapore,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8264
8/2025,diamondfc1,Bulgaria,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17795
8/2025,melofx,United Arab Emirates,0,0,0.00%,0,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2228
8/2025,joel,United States,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2377
8/2025,Fredtrading,Malaysia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15058
8/2025,Mertyoz,South Sudan,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15060
8/2025,DRIVADAVE,Finland,0,0,0.00%,2,25,2,2,50.00%,1,1,402.00,0.00,402.00,402.41,97.8952,7.9200,"79,200.0000",446.4512,0.80,500.00,500.00,0.00,0.00,0.00,0.00,500.00,250.00,0,0.00,4341
8/2025,basil-hannah,New Zealand,0,0,0.00%,0,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14532
8/2025,DRIVADAVE,United Arab Emirates,0,0,0.00%,2,6,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14546
8/2025,TUnion,Morocco,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14548
8/2025,dominguero,Romania,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14355
8/2025,theforexcomplex,Belgium,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14774
8/2025,nickstraderoom,Portugal,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14777
8/2025,aff.bullwaves,Netherlands,0,0,0.00%,42,49,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14816
8/2025,Basilatwani,Bolivia,0,0,0.00%,1,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8820
8/2025,mvmarketing,Cyprus,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8822
8/2025,dovyfx,Brazil,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8825
8/2025,lucivaltercs,Italy,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14878
8/2025,aff.bullwaves,Pakistan,0,0,0.00%,4,11,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14887
8/2025,legend_circle,Netherlands,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14889
8/2025,fxnhsignals,Curacao,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14891
8/2025,dominguero,Honduras,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15092
8/2025,jonathanvareymitchell,Botswana,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15098
8/2025,fxnhsignals,Turkey,0,0,0.00%,2,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15129
8/2025,Fredtrading,Samoa,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9172
8/2025,fxnhsignals,Ethiopia,0,0,0.00%,4,5,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11803
8/2025,felix,Netherlands,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,12225
8/2025,jonathanvareymitchell,Uganda,0,0,0.00%,3,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,12244
8/2025,dominguero,Bolivia,0,0,0.00%,4,18,4,4,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,12249
8/2025,dovyfx,Ireland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,16799
8/2025,junjix,Mongolia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.7218,0.0700,700.0000,-0.7100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2719
8/2025,Basilatwani,Australia,0,0,0.00%,186,867,57,57,50.88%,29,30,"147,623.00","-69,820","77,803.00","14,411.18","613,509.4562",81608.6700,"816,086,700.0000","23,921.4238",2.99,"26,000.00","26,000.00",0.00,0.00,0.00,0.00,896.55,456.14,0,0.00,2721
8/2025,WealthWave,Guyana,0,0,0.00%,1,2,1,1,100.00%,1,1,"1,005.00",-970,35.00,"1,005.05",17.2601,2.1200,"21,200.0000",34.4700,0.04,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,2724
8/2025,dominguero,Peru,0,0,0.00%,14,23,4,4,25.00%,1,1,400.00,-220,180.00,400.00,"3,130.3330",1.4000,"14,000.0000",180.4700,0.51,350.00,350.00,0.00,0.00,0.00,0.00,350.00,87.50,0,0.00,2728
8/2025,fabi69,Ireland,0,0,0.00%,5,13,3,3,66.67%,2,1,600.00,"-1,406",-806,600.00,"7,284.5183",14.5300,"145,300.0000",603.7945,-2.69,300.00,300.00,0.00,0.00,0.00,0.00,150.00,100.00,0,0.00,2893
8/2025,theforexcomplex,Croatia,0,0,0.00%,0,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9719
8/2025,joel,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,894.00,0.00,0.00,0.00,894.00,0.00,0.00,0.00,0,0.00,9725
8/2025,mvmarketing,Norway,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10362
8/2025,sT8524@U,Italy,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10367
8/2025,jonathanvareymitchell,Iceland,0,0,0.00%,2,4,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10371
8/2025,TraderFactor,Bulgaria,0,0,0.00%,4,10,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10460
8/2025,jonathanvareymitchell,Kosovo,0,0,0.00%,2,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2382
8/2025,masum12311,Australia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3264
8/2025,Fredtrading,Turkey,0,0,0.00%,3,7,1,1,100.00%,1,1,465.00,0.00,465.00,464.92,392.9110,0.1000,"1,000.0000",-2.9223,0.78,600.00,600.00,0.00,0.00,0.00,0.00,600.00,600.00,0,0.00,4419
8/2025,Fredtrading,Lebanon,0,0,0.00%,1,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15034
8/2025,dovyfx,Netherlands,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15043
8/2025,jonathanvareymitchell,Japan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3291
8/2025,dovyfx,Uruguay,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3293
8/2025,masternl,South Africa,0,0,0.00%,1,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9851
8/2025,jonathanvareymitchell,Bahamas,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9865
8/2025,fxnhsignals,Bulgaria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9879
8/2025,fxnhsignals,India,0,0,0.00%,16,24,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10041
8/2025,Mertyoz,Saint Lucia,0,0,0.00%,7,10,3,3,33.33%,1,0,338.00,0.00,338.00,338.23,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10040
8/2025,Fredtrading,Oman,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10061
8/2025,Mertyoz,Malaysia,0,0,0.00%,3,3,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10062
8/2025,TUnion,United States,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11573
8/2025,cmnirus,United States,0,0,0.00%,11,11,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9947
8/2025,guyads,Portugal,0,0,0.00%,2,5,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9952
8/2025,Samwealth,Kyrgyzstan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9972
8/2025,Mertyoz,Aland Islands,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"6,144.0882",60316.8100,"603,168,100.0000","13,436.0518",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2906
8/2025,tradingcentalfx,Canada,0,0,0.00%,14,23,7,7,57.14%,4,4,"2,030.00",-590,"1,440.00","2,630.26",331.7107,10.4500,"104,500.0000","1,001.2700",0.55,"2,600.00","2,600.00",0.00,0.00,0.00,0.00,650.00,371.43,0,0.00,3046
8/2025,aff.bullwaves,Spain,0,0,0.00%,3,4,1,1,100.00%,1,1,200.00,-180,20.00,200.00,89.7492,0.3200,"3,200.0000",18.8500,0.10,200.00,200.00,0.00,0.00,0.00,0.00,200.00,200.00,0,0.00,3051
8/2025,bullwavespartner,Hong Kong,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15935
8/2025,tradingcentalfx,Philippines,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15946
8/2025,Mertyoz,Senegal,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15954
8/2025,dovyfx,Ukraine,0,0,0.00%,6,7,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20518
8/2025,perks,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0,0.00,20530
8/2025,aff.bullwaves,"Macedonia, the Former Yugoslav Republic of",0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20550
8/2025,Fredtrading,Guernsey,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20556
8/2025,masternl,Slovakia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20565
8/2025,aff.bullwaves,"Iran, Islamic Republic of",0,0,0.00%,5,10,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1799
8/2025,junjix,Ethiopia,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2144
8/2025,Liukmane,Netherlands,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2147
