month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
12/2025,Mertyoz,Gibraltar,0,0,0.00%,2,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1278
12/2025,Default Affiliate,Anguilla,0,0,0.00%,0,0,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1279
12/2025,fxnhsignals,Cambodia,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1280
12/2025,Default Affiliate,Maldives,0,0,0.00%,0,0,7,7,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1281
12/2025,fxnltrading,United Arab Emirates,0,0,0.00%,0,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1282
12/2025,WealthWave,Bulgaria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1283
12/2025,fxnhsignals,Sri Lanka,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1284
12/2025,Billionairetrading,Saudi Arabia,0,0,0.00%,3,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1285
12/2025,TraderFactor,Singapore,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1286
12/2025,Default Affiliate,Niger,0,0,0.00%,0,0,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1287
12/2025,ElevatingForex,Ireland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1288
12/2025,DayTrading,Maldives,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1289
12/2025,bridges,"Korea, Republic of",0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1290
12/2025,mvmarketing,South Africa,0,0,0.00%,8,13,2,2,0.00%,0,0,0.00,-200,-200,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1291
12/2025,TraderFactor,Ireland,0,0,0.00%,21,21,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1292
12/2025,aff.bullwaves,Uzbekistan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1293
12/2025,Default Affiliate,Hungary,0,0,0.00%,0,0,29,29,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1294
12/2025,TraderFactor,Thailand,0,0,0.00%,78,78,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1295
12/2025,NextStar,Malaysia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1296
12/2025,mvmarketing,Ireland,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1297
12/2025,Billionairetrading,Netherlands,0,0,0.00%,32,32,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1298
12/2025,dailyforex,South Africa,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1299
12/2025,fxgodfather,Belgium,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1300
12/2025,Fredtrading,Costa Rica,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1301
12/2025,Billionairetrading,"Macedonia, the Former Yugoslav Republic of",0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1302
12/2025,guyads,Singapore,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1303
12/2025,aff.bullwaves,South Africa,0,0,0.00%,15,25,1,1,100.00%,1,1,200.00,0.00,200.00,200.00,"2,106.6714",346.4800,"3,464,800.0000",297.2000,1.00,200.00,200.00,0.00,0.00,0.00,0.00,200.00,200.00,0,0.00,1304
12/2025,WealthWave,Switzerland,0,0,0.00%,0,0,0,0,0.00%,0,1,"1,100.00",-194,906.00,0.00,"4,064.6228",74.2900,"742,900.0000","4,313.1476",1.39,650.00,650.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1305
12/2025,aff.bullwaves,Netherlands,0,0,0.00%,80,89,3,3,33.33%,1,1,458.00,"-6,054","-5,596",109.00,"21,237.4193",26.6700,"266,700.0000","-5,892.7234",-55.96,100.00,100.00,0.00,0.00,0.00,0.00,100.00,33.33,0,0.00,1306
12/2025,masternl,Spain,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"3,077.3650",304.6100,"3,046,100.0000","-7,631.1957",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1307
12/2025,fabi69,Romania,0,0,0.00%,1,3,1,1,0.00%,0,0,"1,500.00",-800,700.00,0.00,"15,740.8906",38.4200,"384,200.0000",569.1700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1308
12/2025,Mertyoz,Lebanon,0,0,0.00%,3,5,2,2,0.00%,0,0,293.00,0.00,293.00,0.00,266.5163,2.6200,"26,200.0000",293.3641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1309
12/2025,melofx,Spain,0,0,0.00%,1,2,1,1,100.00%,1,1,352.00,-79,273.00,351.74,"1,162.4735",3.3200,"33,200.0000",161.2884,0.55,500.00,500.00,0.00,0.00,0.00,0.00,500.00,500.00,0,0.00,1310
12/2025,junjix,Canada,0,0,0.00%,43,77,9,9,66.67%,6,7,"7,354.00","-2,466","4,888.00","2,204.14","118,755.3897",128.8200,"1,288,200.0000","1,117.4600",0.64,"7,600.00","7,600.00",0.00,0.00,0.00,0.00,"1,266.67",844.44,0,0.00,1311
12/2025,SanderOever,Germany,0,0,0.00%,3,3,0,0,0.00%,0,2,"1,136.00",-767,369.00,0.00,"12,423.6845",49.8600,"498,600.0000","2,098.9387",0.30,"1,250.00","1,250.00",0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1312
12/2025,junji2,Greece,0,0,0.00%,83,217,42,42,54.76%,23,26,"33,254.00","-4,770","28,484.00","16,709.79","105,157.6771",272.4700,"2,724,700.0000","25,046.2518",0.99,"28,800.00","28,800.00",0.00,0.00,0.00,0.00,"1,252.17",685.71,0,0.00,1313
12/2025,ajmudronja,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,287.0090,3.1100,"31,100.0000","1,258.3306",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1314
12/2025,Fredtrading,Thailand,0,0,0.00%,2,2,1,1,100.00%,1,1,624.00,0.00,624.00,624.00,"41,902.6522",38.4300,"384,300.0000",415.0757,0.71,873.40,800.00,0.00,73.40,0.00,0.00,873.40,873.40,0,0.00,1315
12/2025,Mertyoz,Oman,0,0,0.00%,2,2,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,"5,370.1810",6.2100,"62,100.0000",334.4896,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1316
12/2025,fxnhsignals,Switzerland,0,0,0.00%,4,14,3,3,66.67%,2,2,702.00,-462,240.00,702.53,"7,148.1465",8.7100,"87,100.0000",905.3936,0.34,700.00,700.00,0.00,0.00,0.00,0.00,350.00,233.33,0,0.00,1317
12/2025,Fredtrading,Italy,0,0,0.00%,10,13,4,4,0.00%,0,0,353.00,"-1,048",-695,0.00,"6,058.0632",2.2900,"22,900.0000",185.5564,-3.40,204.12,200.00,0.00,4.12,0.00,0.00,0.00,51.03,0,0.00,1318
12/2025,aff.bullwaves,Malaysia,0,0,0.00%,6,12,1,1,100.00%,1,1,800.00,0.00,800.00,300.00,284.1000,2.2800,"22,800.0000",472.4600,2.29,350.00,350.00,0.00,0.00,0.00,0.00,350.00,350.00,0,0.00,1319
12/2025,fintechmediaadv,France,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"9,218.0458",4.3600,"43,600.0000",39.2271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1320
12/2025,aff.bullwaves,United Kingdom,0,0,0.00%,6,23,2,2,50.00%,1,2,498.00,-715,-217,397.05,"17,347.4784",28.0600,"280,600.0000",689.8206,-0.31,700.00,700.00,0.00,0.00,0.00,0.00,700.00,350.00,0,0.00,1321
12/2025,Mertyoz,Norway,0,0,0.00%,15,35,9,9,22.22%,2,2,"17,858.00","-13,695","4,163.00","2,174.53","16,002.9692",147.6000,"1,476,000.0000","5,754.0898",3.47,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,600.00,133.33,0,0.00,1322
12/2025,ajmudronja,Finland,0,0,0.00%,0,0,0,0,0.00%,0,0,"5,923.00",0.00,"5,923.00",0.00,"2,654.6625",75.7300,"757,300.0000","-5,790.9610",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1323
12/2025,Default Affiliate,Togo,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1324
12/2025,aff.bullwaves,Afghanistan,0,0,0.00%,5,12,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1325
12/2025,basil-engjell,Italy,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1326
12/2025,jonathanvareymitchell,Canada,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1327
12/2025,junji2,Kenya,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1328
12/2025,ElevatingForex,Nigeria,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1329
12/2025,josemmoya,Netherlands,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1330
12/2025,jonathanvareymitchell,Denmark,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"4,322.0007",3.9600,"39,600.0000",-862.7806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1331
12/2025,JamieLeon,Netherlands,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,"-1,456","-1,456",0.00,177.4438,2.9700,"29,700.0000",278.2897,-98.05,14.85,0.00,0.00,14.85,0.00,0.00,0.00,0.00,0,0.00,1332
12/2025,Mertyoz,Thailand,0,0,0.00%,6,6,0,0,0.00%,0,0,"1,741.00",-331,"1,410.00",0.00,"5,928.0481",12.2500,"122,500.0000",-241.1426,1410.00,-600,0.00,0.00,0.00,0.00,-600,0.00,0.00,1,-600,1333
12/2025,junji2,Ireland,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,865.2604,1.8700,"18,700.0000",918.4302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1334
12/2025,Fredtrading,Switzerland,0,0,0.00%,17,25,7,7,71.43%,5,4,"10,206.00",0.00,"10,206.00","8,089.72","23,248.9682",72.4000,"724,000.0000",172.5817,2.76,"3,701.90","3,600.00",0.00,101.90,0.00,0.00,740.38,528.84,0,0.00,1335
12/2025,mvmarketing,Germany,0,0,0.00%,5,6,3,3,66.67%,2,0,"1,136.00",0.00,"1,136.00",835.61,"2,037.4134",6.8300,"68,300.0000",120.9869,13.33,85.22,0.00,0.00,85.22,0.00,0.00,42.61,28.41,0,0.00,1336
12/2025,junji2,France,0,0,0.00%,0,0,0,0,0.00%,0,1,0.00,0.00,0.00,0.00,141.7400,0.5500,"5,500.0000",181.7100,0.00,800.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1337
12/2025,WealthWave,Italy,0,0,0.00%,3,8,1,1,200.00%,2,2,"1,230.00","-2,155",-925,996.95,"1,468.6779",31.5800,"315,800.0000","1,266.4246",-0.84,"1,100.00","1,100.00",0.00,0.00,0.00,0.00,550.00,"1,100.00",0,0.00,1338
12/2025,Nardo99,Italy,0,0,0.00%,6,6,2,2,200.00%,4,3,"4,565.00",-887,"3,678.00","4,563.68","5,247.0014",21.7900,"217,900.0000","1,601.9832",2.04,"1,800.00","1,800.00",0.00,0.00,0.00,0.00,450.00,900.00,0,0.00,1339
12/2025,Default Affiliate,Turkey,0,0,0.00%,0,0,40,40,0.00%,0,0,0.00,0.00,0.00,0.00,4.4500,0.0600,600.0000,-3.1700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1340
12/2025,mvmarketing,Denmark,0,0,0.00%,2,3,0,0,0.00%,0,0,"1,000.00",0.00,"1,000.00",0.00,"2,513.6039",64.7000,"647,000.0000","8,291.9600",0.51,"1,961.77",0.00,0.00,"1,961.77",0.00,0.00,0.00,0.00,0,0.00,1341
12/2025,tradingcentalfx,France,0,0,0.00%,1,1,1,1,100.00%,1,1,350.00,0.00,350.00,350.00,200.0986,3.0600,"30,600.0000",659.3438,0.70,500.00,500.00,0.00,0.00,0.00,0.00,500.00,500.00,0,0.00,1342
12/2025,basil-hannah,Portugal,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,419.4126,1.0100,"10,100.0000",128.1265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1343
12/2025,Fredtrading,Serbia,0,0,0.00%,10,30,2,2,50.00%,1,1,578.00,0.00,578.00,578.00,"110,088.9516",30.8100,"308,100.0000",584.7298,0.67,859.62,800.00,0.00,59.62,0.00,0.00,859.62,429.81,0,0.00,1344
12/2025,theforexcomplex,Singapore,0,0,0.00%,1,1,1,1,100.00%,1,1,"7,215.00","-8,358","-1,143",300.00,"4,737.7518",140.6400,"1,406,400.0000",-712.8341,-2.54,450.00,450.00,0.00,0.00,0.00,0.00,450.00,450.00,0,0.00,1345
12/2025,Robert,Israel,0,0,0.00%,0,1,0,0,0.00%,0,0,"2,345.00",0.00,"2,345.00",0.00,278.5154,0.3500,"3,500.0000",-146.6828,2345.00,-75.77,0.00,0.00,-75.77,0.00,0.00,0.00,0.00,0,0.00,1346
12/2025,Mertyoz,Slovenia,0,0,0.00%,6,11,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,674.7243,2.1900,"21,900.0000",331.6539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1347
12/2025,aff.bullwaves,Australia,0,0,0.00%,7,20,4,4,75.00%,3,1,"1,000.00",-300,700.00,"1,000.00","5,936.2702",2.8600,"28,600.0000",-90.1700,3.50,200.00,200.00,0.00,0.00,0.00,0.00,66.67,50.00,0,0.00,1348
12/2025,Mertyoz,Croatia,0,0,0.00%,5,5,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,182.7361,0.8200,"8,200.0000",307.3507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1349
12/2025,Mertyoz,Bonaire Saint Eustatius and Saba,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,565.7494,1.9800,"19,800.0000",447.0820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1350
12/2025,bullwavespartner,Belgium,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1351
12/2025,startbusinessonlinecom,Tunisia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1352
12/2025,DayTrading,Botswana,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1353
12/2025,lorenzo-landi@hotmail.com,United States,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1354
12/2025,fxnhsignals,Singapore,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1355
12/2025,masternev,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"8,969.73",0.00,0.00,0.00,"8,969.73",0.00,0.00,0.00,0,0.00,1356
12/2025,WealthWave,Serbia,0,0,0.00%,1,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1357
12/2025,signalstrading,"Cote D&#39
12/2025,""Default Affiliate",Zambia,0,0,0.00%,0,0,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00
12/2025,Default Affiliate,Russia,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1360
12/2025,junjix,Greece,0,0,0.00%,2,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1361
12/2025,DayTrading,Morocco,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1362
12/2025,aff.bullwaves,Algeria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1363
12/2025,basil-engjell,Portugal,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1364
12/2025,denbull,United Arab Emirates,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1365
12/2025,bullwavespartner,Singapore,0,0,0.00%,35,35,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1366
12/2025,JamieLeon,Lebanon,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1367
12/2025,basil-hannah,Singapore,0,0,0.00%,0,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1368
12/2025,SanderOever,Ireland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1369
12/2025,DayTrading,Australia,0,0,0.00%,3,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1370
12/2025,StandardMerchants,Uzbekistan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1371
12/2025,signalstrading,Brazil,0,0,0.00%,1,2,1,1,100.00%,1,1,150.00,0.00,150.00,150.00,0.0000,0.0000,0.0000,0.0000,0.88,170.00,170.00,0.00,0.00,0.00,0.00,170.00,170.00,0,0.00,1372
12/2025,jonathanvareymitchell,Zimbabwe,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1373
12/2025,Default Affiliate,Senegal,0,0,0.00%,0,0,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1374
12/2025,nijayfx,Italy,0,0,0.00%,4,7,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1375
12/2025,Default Affiliate,Uruguay,0,0,0.00%,0,0,4,4,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1376
12/2025,theforexcomplex,Thailand,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1377
12/2025,melofx,United Arab Emirates,0,0,0.00%,2,12,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1378
12/2025,MoonAff,Netherlands,0,0,0.00%,18,18,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1379
12/2025,Default Affiliate,Saudi Arabia,0,0,0.00%,0,0,21,21,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1380
12/2025,StandardMerchants,United Kingdom,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1381
12/2025,Mertyoz,Peru,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1382
12/2025,DayTrading,Malaysia,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1383
12/2025,aff.bullwaves,Senegal,0,0,0.00%,4,4,1,1,100.00%,1,0,100.00,0.00,100.00,100.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1384
12/2025,dailyforex,Germany,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1385
